time	V(a,b)	V(a,n)	V(b,n)	V(c,n)	I(Ra)	I(Rla)
1.281999999999998e-003	-3.195935e+002	-1.112329e+002	2.083606e+002	-9.712773e+001	3.336989e-004	-2.610800e+000
1.286377906954782e-003	-3.193351e+002	-1.100752e+002	2.092599e+002	-9.918468e+001	3.302258e-004	-2.620094e+000
1.290755813909564e-003	-3.190715e+002	-1.089131e+002	2.101584e+002	-1.012453e+002	3.267396e-004	-2.629010e+000
1.295133720864347e-003	-3.188030e+002	-1.077467e+002	2.110563e+002	-1.033096e+002	3.232403e-004	-2.637548e+000
1.299511627819130e-003	-3.185293e+002	-1.065758e+002	2.119535e+002	-1.053777e+002	3.197278e-004	-2.645709e+000
1.303889534773913e-003	-3.182506e+002	-1.054006e+002	2.128499e+002	-1.074494e+002	3.162021e-004	-2.653492e+000
1.308267441728696e-003	-3.179667e+002	-1.042210e+002	2.137457e+002	-1.095248e+002	3.126633e-004	-2.660898e+000
1.312645348683479e-003	-3.176779e+002	-1.030370e+002	2.146408e+002	-1.116038e+002	3.091114e-004	-2.667927e+000
1.355999999999996e-003	-3.146987e+002	-9.122837e+001	2.234703e+002	-1.322419e+002	2.736854e-004	-2.728162e+000
1.356099999999999e-003	-3.146913e+002	-9.120081e+001	2.234905e+002	-1.322897e+002	2.736027e-004	-2.728263e+000
1.356299999999998e-003	-3.147105e+002	-9.117951e+001	2.235310e+002	-1.323514e+002	-1.666340e+000	-2.728465e+000
1.356699999999995e-003	-3.148933e+002	-9.128150e+001	2.236118e+002	-1.323303e+002	-7.856619e+000	-2.728871e+000
1.356999999999997e-003	-3.151312e+002	-9.145875e+001	2.236724e+002	-1.322137e+002	-9.999408e+000	-2.729176e+000
1.364428571428569e-003	-3.220779e+002	-9.690837e+001	2.251695e+002	-1.282612e+002	-9.999385e+000	-2.738669e+000
1.371857142857141e-003	-3.290111e+002	-1.023491e+002	2.266619e+002	-1.243128e+002	-9.999361e+000	-2.749752e+000
1.379285714285713e-003	-3.359306e+002	-1.077811e+002	2.281496e+002	-1.203685e+002	-9.999338e+000	-2.762426e+000
1.386714285714285e-003	-3.428367e+002	-1.132042e+002	2.296325e+002	-1.164283e+002	-9.999315e+000	-2.776691e+000
1.394142857142857e-003	-3.497291e+002	-1.186184e+002	2.311107e+002	-1.124923e+002	-9.999292e+000	-2.792545e+000
1.401571428571429e-003	-3.566079e+002	-1.240238e+002	2.325841e+002	-1.085603e+002	-9.999269e+000	-2.809990e+000
1.409000000000001e-003	-3.634732e+002	-1.294204e+002	2.340529e+002	-1.046325e+002	-9.999246e+000	-2.829026e+000
1.409099999999997e-003	-3.635653e+002	-1.294928e+002	2.340725e+002	-1.045798e+002	-9.999245e+000	-2.829305e+000
1.409299999999995e-003	-3.636818e+002	-1.296038e+002	2.340780e+002	-1.044743e+002	-8.332582e+000	-2.829865e+000
1.409699999999993e-003	-3.636256e+002	-1.296812e+002	2.339445e+002	-1.042633e+002	-2.142124e+000	-2.830987e+000
1.409999999999995e-003	-3.633819e+002	-1.296384e+002	2.337435e+002	-1.041051e+002	7.267636e-004	-2.831828e+000
1.446999999999997e-003	-3.224729e+002	-1.188747e+002	2.035982e+002	-8.472348e+001	6.449454e-004	-2.923248e+000
1.447100000000000e-003	-3.223619e+002	-1.188452e+002	2.035167e+002	-8.467151e+001	6.447235e-004	-2.923462e+000
1.447299999999999e-003	-3.222074e+002	-1.188199e+002	2.033875e+002	-8.456757e+001	-1.666016e+000	-2.923890e+000
1.447699999999996e-003	-3.221877e+002	-1.189140e+002	2.032737e+002	-8.435970e+001	-7.856469e+000	-2.924747e+000
1.447999999999998e-003	-3.223745e+002	-1.190853e+002	2.032892e+002	-8.420382e+001	-9.999317e+000	-2.925390e+000
1.455999999999998e-003	-3.296393e+002	-1.247881e+002	2.048512e+002	-8.006312e+001	-9.999293e+000	-2.944618e+000
1.463999999999998e-003	-3.368881e+002	-1.304745e+002	2.064136e+002	-7.593917e+001	-9.999269e+000	-2.965553e+000
1.471999999999998e-003	-3.441208e+002	-1.361444e+002	2.079764e+002	-7.183197e+001	-9.999244e+000	-2.988193e+000
1.479999999999998e-003	-3.513373e+002	-1.417979e+002	2.095394e+002	-6.774154e+001	-9.999220e+000	-3.012539e+000
1.487999999999998e-003	-3.585378e+002	-1.474350e+002	2.111028e+002	-6.366785e+001	-9.999196e+000	-3.038590e+000
1.495999999999998e-003	-3.657222e+002	-1.530556e+002	2.126665e+002	-5.961092e+001	-9.999172e+000	-3.066347e+000
1.503999999999998e-003	-3.728905e+002	-1.586599e+002	2.142306e+002	-5.557075e+001	-9.999148e+000	-3.095810e+000
1.504100000000001e-003	-3.729797e+002	-1.587296e+002	2.142501e+002	-5.552054e+001	-9.999147e+000	-3.096202e+000
1.504300000000000e-003	-3.731244e+002	-1.588352e+002	2.142892e+002	-5.545399e+001	-8.332543e+000	-3.096985e+000
1.504699999999998e-003	-3.732691e+002	-1.589018e+002	2.143673e+002	-5.546552e+001	-2.142300e+000	-3.098552e+000
1.504999999999999e-003	-3.732768e+002	-1.588509e+002	2.144259e+002	-5.557493e+001	4.765530e-004	-3.099726e+000
1.514571428571428e-003	-3.721109e+002	-1.558185e+002	2.162924e+002	-6.047395e+001	4.674557e-004	-3.135311e+000
1.524142857142856e-003	-3.709156e+002	-1.527607e+002	2.181549e+002	-6.539420e+001	4.582823e-004	-3.169324e+000
1.533714285714284e-003	-3.696909e+002	-1.496776e+002	2.200133e+002	-7.033569e+001	4.490330e-004	-3.201763e+000
1.543285714285712e-003	-3.684367e+002	-1.465691e+002	2.218676e+002	-7.529842e+001	4.397077e-004	-3.232629e+000
1.552857142857141e-003	-3.671532e+002	-1.434354e+002	2.237178e+002	-8.028238e+001	4.303064e-004	-3.261922e+000
1.562428571428569e-003	-3.658402e+002	-1.402763e+002	2.255639e+002	-8.528759e+001	4.208292e-004	-3.289643e+000
1.571999999999997e-003	-3.644978e+002	-1.370919e+002	2.274059e+002	-9.031403e+001	4.112759e-004	-3.315790e+000
1.572100000000000e-003	-3.644834e+002	-1.370584e+002	2.274251e+002	-9.036669e+001	4.111754e-004	-3.316044e+000
1.572299999999999e-003	-3.644209e+002	-1.369914e+002	2.274295e+002	-9.043817e+001	4.639437e-004	-3.316552e+000
1.572699999999996e-003	-3.641512e+002	-1.368573e+002	2.272939e+002	-9.043657e+001	6.601731e-004	-3.317565e+000
1.572999999999998e-003	-3.638482e+002	-1.367568e+002	2.270914e+002	-9.033461e+001	7.276958e-004	-3.318324e+000
1.601999999999999e-003	-3.302698e+002	-1.269357e+002	2.033342e+002	-7.639845e+001	6.605393e-004	-3.383146e+000
1.602100000000002e-003	-3.301537e+002	-1.269015e+002	2.032522e+002	-7.635071e+001	6.603073e-004	-3.383341e+000
1.602300000000001e-003	-3.299553e+002	-1.268331e+002	2.031222e+002	-7.628906e+001	6.133722e-004	-3.383729e+000
1.602699999999999e-003	-3.297031e+002	-1.266964e+002	2.030068e+002	-7.631040e+001	4.399487e-004	-3.384504e+000
1.603000000000000e-003	-3.296148e+002	-1.265938e+002	2.030210e+002	-7.642718e+001	3.797816e-004	-3.385085e+000
1.611999999999999e-003	-3.282432e+002	-1.235010e+002	2.047422e+002	-8.124123e+001	3.705031e-004	-3.400899e+000
1.620999999999999e-003	-3.268629e+002	-1.203988e+002	2.064641e+002	-8.606529e+001	3.611967e-004	-3.415411e+000
1.629999999999998e-003	-3.254740e+002	-1.172873e+002	2.081866e+002	-9.089933e+001	3.518623e-004	-3.428621e+000
1.638999999999997e-003	-3.240764e+002	-1.141665e+002	2.099099e+002	-9.574337e+001	3.424998e-004	-3.440528e+000
1.647999999999996e-003	-3.226701e+002	-1.110364e+002	2.116338e+002	-1.005974e+002	3.331094e-004	-3.451134e+000
1.656999999999995e-003	-3.212553e+002	-1.078969e+002	2.133584e+002	-1.054614e+002	3.236910e-004	-3.460438e+000
1.665999999999994e-003	-3.198317e+002	-1.047481e+002	2.150836e+002	-1.103355e+002	3.142447e-004	-3.468439e+000
1.666299999999996e-003	-3.197840e+002	-1.046430e+002	2.151410e+002	-1.104980e+002	3.139293e-004	-3.468657e+000
1.666570233805370e-003	-3.197786e+002	-1.045858e+002	2.151927e+002	-1.106069e+002	-2.266518e+000	-3.468851e+000
1.666896041262508e-003	-3.198746e+002	-1.046195e+002	2.152551e+002	-1.106357e+002	-8.789922e+000	-3.469086e+000
1.666999999999995e-003	-3.199433e+002	-1.046683e+002	2.152750e+002	-1.106068e+002	-9.999363e+000	-3.469161e+000
1.669370583076521e-003	-3.219605e+002	-1.062318e+002	2.157287e+002	-1.094969e+002	-9.999357e+000	-3.470990e+000
1.671741166153047e-003	-3.239767e+002	-1.077945e+002	2.161822e+002	-1.083876e+002	-9.999350e+000	-3.473041e+000
1.674111749229573e-003	-3.259919e+002	-1.093565e+002	2.166354e+002	-1.072789e+002	-9.999343e+000	-3.475312e+000
1.676482332306099e-003	-3.280060e+002	-1.109177e+002	2.170884e+002	-1.061707e+002	-9.999337e+000	-3.477805e+000
1.678852915382625e-003	-3.300192e+002	-1.124780e+002	2.175411e+002	-1.050631e+002	-9.999330e+000	-3.480519e+000
1.681223498459152e-003	-3.320313e+002	-1.140376e+002	2.179936e+002	-1.039560e+002	-9.999323e+000	-3.483454e+000
1.683594081535678e-003	-3.340423e+002	-1.155964e+002	2.184459e+002	-1.028494e+002	-9.999316e+000	-3.486611e+000
1.729999999999995e-003	-3.731865e+002	-1.459390e+002	2.272475e+002	-8.130844e+001	-9.999186e+000	-3.576224e+000
1.730099999999998e-003	-3.732702e+002	-1.460039e+002	2.272663e+002	-8.126239e+001	-9.999186e+000	-3.576489e+000
1.730299999999997e-003	-3.733699e+002	-1.460998e+002	2.272701e+002	-8.117027e+001	-8.332530e+000	-3.577020e+000
1.730699999999995e-003	-3.732801e+002	-1.461470e+002	2.271330e+002	-8.098604e+001	-2.142096e+000	-3.578082e+000
1.730999999999996e-003	-3.730111e+002	-1.460816e+002	2.269295e+002	-8.084787e+001	7.460221e-004	-3.578879e+000
1.759999999999998e-003	-3.385676e+002	-1.354924e+002	2.030752e+002	-6.758272e+001	6.771347e-004	-3.646781e+000
1.760100000000001e-003	-3.384485e+002	-1.354556e+002	2.029929e+002	-6.753732e+001	6.768965e-004	-3.646984e+000
1.760299999999999e-003	-3.382780e+002	-1.354158e+002	2.028623e+002	-6.744650e+001	-1.665978e+000	-3.647390e+000
1.760699999999997e-003	-3.382261e+002	-1.354806e+002	2.027455e+002	-6.726492e+001	-7.856410e+000	-3.648202e+000
1.760999999999999e-003	-3.383887e+002	-1.356300e+002	2.027587e+002	-6.712875e+001	-9.999251e+000	-3.648811e+000
1.770714285714284e-003	-3.464270e+002	-1.418415e+002	2.045855e+002	-6.274405e+001	-9.999225e+000	-3.671329e+000
1.780428571428570e-003	-3.544428e+002	-1.480294e+002	2.064134e+002	-5.838400e+001	-9.999198e+000	-3.696048e+000
1.790142857142855e-003	-3.624360e+002	-1.541937e+002	2.082423e+002	-5.404861e+001	-9.999172e+000	-3.722968e+000
1.799857142857141e-003	-3.704066e+002	-1.603344e+002	2.100722e+002	-4.973789e+001	-9.999146e+000	-3.752090e+000
1.809571428571426e-003	-3.783547e+002	-1.664515e+002	2.119033e+002	-4.545182e+001	-9.999120e+000	-3.783412e+000
1.819285714285712e-003	-3.862803e+002	-1.725450e+002	2.137354e+002	-4.119042e+001	-9.999093e+000	-3.816936e+000
1.828999999999997e-003	-3.941833e+002	-1.786148e+002	2.155685e+002	-3.695367e+001	-9.999067e+000	-3.852661e+000
1.829100000000000e-003	-3.942643e+002	-1.786769e+002	2.155874e+002	-3.691043e+001	-9.999066e+000	-3.853054e+000
1.829299999999999e-003	-3.943923e+002	-1.787672e+002	2.156250e+002	-3.685782e+001	-8.332466e+000	-3.853839e+000
1.829699999999997e-003	-3.945036e+002	-1.788032e+002	2.157004e+002	-3.689718e+001	-2.142236e+000	-3.855411e+000
1.829999999999998e-003	-3.944864e+002	-1.787295e+002	2.157569e+002	-3.702749e+001	5.361886e-004	-3.856589e+000
1.885999999999999e-003	-3.826126e+002	-1.563650e+002	2.262476e+002	-6.988257e+001	4.690953e-004	-4.038138e+000
1.886100000000002e-003	-3.825904e+002	-1.563242e+002	2.262662e+002	-6.994195e+001	4.689730e-004	-4.038394e+000
1.886300000000001e-003	-3.825122e+002	-1.562426e+002	2.262695e+002	-7.002687e+001	5.181064e-004	-4.038907e+000
1.886699999999998e-003	-3.822110e+002	-1.560794e+002	2.261316e+002	-7.005214e+001	7.009151e-004	-4.039929e+000
1.887000000000000e-003	-3.818843e+002	-1.559570e+002	2.259273e+002	-6.997037e+001	7.637681e-004	-4.040694e+000
1.889914285714288e-003	-3.782898e+002	-1.547656e+002	2.235242e+002	-6.875859e+001	7.565790e-004	-4.047964e+000
1.892828571428576e-003	-3.746929e+002	-1.535720e+002	2.211209e+002	-6.754889e+001	7.493854e-004	-4.055004e+000
1.895742857142865e-003	-3.710938e+002	-1.523763e+002	2.187175e+002	-6.634126e+001	7.421871e-004	-4.061816e+000
1.898657142857153e-003	-3.674923e+002	-1.511783e+002	2.163140e+002	-6.513570e+001	7.349841e-004	-4.068398e+000
1.901571428571441e-003	-3.638885e+002	-1.499781e+002	2.139103e+002	-6.393222e+001	7.277766e-004	-4.074751e+000
1.904485714285729e-003	-3.602823e+002	-1.487758e+002	2.115066e+002	-6.273080e+001	7.205644e-004	-4.080875e+000
1.907400000000017e-003	-3.566739e+002	-1.475712e+002	2.091027e+002	-6.153146e+001	7.133476e-004	-4.086770e+000
1.922999999999994e-003	-3.373524e+002	-1.411138e+002	1.962386e+002	-5.512474e+001	6.747047e-004	-4.117090e+000
1.923099999999997e-003	-3.372284e+002	-1.410722e+002	1.961561e+002	-5.508392e+001	6.744564e-004	-4.117260e+000
1.923299999999996e-003	-3.370142e+002	-1.409890e+002	1.960252e+002	-5.503612e+001	6.322104e-004	-4.117599e+000
1.923699999999994e-003	-3.367304e+002	-1.408226e+002	1.959078e+002	-5.508514e+001	4.762524e-004	-4.118276e+000
1.923999999999995e-003	-3.366183e+002	-1.406978e+002	1.959205e+002	-5.522269e+001	4.220936e-004	-4.118782e+000
1.975999999999999e-003	-3.245680e+002	-1.188881e+002	2.056800e+002	-8.679190e+001	3.566644e-004	-4.175627e+000
1.976100000000002e-003	-3.245447e+002	-1.188459e+002	2.056988e+002	-8.685297e+001	3.565379e-004	-4.175678e+000
1.976300000000000e-003	-3.245320e+002	-1.187954e+002	2.057366e+002	-8.694129e+001	-1.666256e+000	-4.175781e+000
1.976699999999998e-003	-3.246511e+002	-1.188389e+002	2.058122e+002	-8.697334e+001	-7.856529e+000	-4.175985e+000
1.977000000000000e-003	-3.248411e+002	-1.189723e+002	2.058689e+002	-8.689662e+001	-9.999315e+000	-4.176139e+000
1.987571428571428e-003	-3.330528e+002	-1.251841e+002	2.078687e+002	-8.268467e+001	-9.999288e+000	-4.184672e+000
1.998142857142856e-003	-3.412497e+002	-1.313816e+002	2.098680e+002	-7.848643e+001	-9.999261e+000	-4.195796e+000
2.008714285714284e-003	-3.494317e+002	-1.375649e+002	2.118668e+002	-7.430190e+001	-9.999234e+000	-4.209511e+000
2.019285714285713e-003	-3.575989e+002	-1.437339e+002	2.138650e+002	-7.013107e+001	-9.999208e+000	-4.225818e+000
2.029857142857141e-003	-3.657513e+002	-1.498887e+002	2.158626e+002	-6.597395e+001	-9.999181e+000	-4.244716e+000
2.040428571428569e-003	-3.738889e+002	-1.560292e+002	2.178597e+002	-6.183054e+001	-9.999155e+000	-4.266206e+000
2.050999999999997e-003	-3.820117e+002	-1.621554e+002	2.198563e+002	-5.770083e+001	-9.999128e+000	-4.290287e+000
2.051100000000000e-003	-3.820882e+002	-1.622131e+002	2.198751e+002	-5.766199e+001	-9.999128e+000	-4.290541e+000
2.051299999999999e-003	-3.821735e+002	-1.622946e+002	2.198789e+002	-5.758435e+001	-8.332479e+000	-4.291048e+000
2.051699999999997e-003	-3.820550e+002	-1.623130e+002	2.197420e+002	-5.742906e+001	-2.142070e+000	-4.292062e+000
2.051999999999998e-003	-3.817645e+002	-1.622259e+002	2.195385e+002	-5.731261e+001	7.635287e-004	-4.292823e+000
2.075000000000001e-003	-3.528234e+002	-1.521888e+002	2.006347e+002	-4.844594e+001	7.056462e-004	-4.344460e+000
2.075099999999996e-003	-3.526974e+002	-1.521449e+002	2.005525e+002	-4.840767e+001	7.053943e-004	-4.344656e+000
2.075299999999995e-003	-3.525129e+002	-1.520909e+002	2.004220e+002	-4.833112e+001	-1.665944e+000	-4.345047e+000
2.075699999999993e-003	-3.524332e+002	-1.521275e+002	2.003056e+002	-4.817809e+001	-7.856354e+000	-4.345829e+000
2.075999999999995e-003	-3.525749e+002	-1.522558e+002	2.003191e+002	-4.806334e+001	-9.999187e+000	-4.346416e+000
2.087142857142852e-003	-3.610182e+002	-1.585920e+002	2.024262e+002	-4.383418e+001	-9.999160e+000	-4.371479e+000
2.098285714285709e-003	-3.694335e+002	-1.648982e+002	2.045353e+002	-3.963715e+001	-9.999133e+000	-4.399060e+000
2.109428571428567e-003	-3.778206e+002	-1.711741e+002	2.066464e+002	-3.547226e+001	-9.999106e+000	-4.429160e+000
2.120571428571424e-003	-3.861796e+002	-1.774200e+002	2.087596e+002	-3.133951e+001	-9.999079e+000	-4.461777e+000
2.131714285714282e-003	-3.945104e+002	-1.836358e+002	2.108747e+002	-2.723889e+001	-9.999052e+000	-4.496914e+000
2.142857142857139e-003	-4.028132e+002	-1.898214e+002	2.129918e+002	-2.317041e+001	-9.999025e+000	-4.534569e+000
2.153999999999996e-003	-4.110878e+002	-1.959769e+002	2.151109e+002	-1.913406e+001	-9.998998e+000	-4.574742e+000
2.154099999999999e-003	-4.111616e+002	-1.960317e+002	2.151300e+002	-1.909827e+001	-9.998998e+000	-4.575127e+000
2.154299999999998e-003	-4.112753e+002	-1.961074e+002	2.151679e+002	-1.906053e+001	-8.332400e+000	-4.575899e+000
2.154699999999996e-003	-4.113581e+002	-1.961142e+002	2.152439e+002	-1.912965e+001	-2.142180e+000	-4.577441e+000
2.154999999999997e-003	-4.113194e+002	-1.960186e+002	2.153008e+002	-1.928227e+001	5.880557e-004	-4.578598e+000
2.199000000000000e-003	-3.989540e+002	-1.753328e+002	2.236212e+002	-4.828841e+001	5.259986e-004	-4.720982e+000
2.199100000000002e-003	-3.989251e+002	-1.752851e+002	2.236400e+002	-4.835491e+001	5.258555e-004	-4.721244e+000
2.199300000000001e-003	-3.988334e+002	-1.751897e+002	2.236438e+002	-4.845408e+001	5.709194e-004	-4.721769e+000
2.199699999999999e-003	-3.985056e+002	-1.749989e+002	2.235067e+002	-4.850784e+001	7.386897e-004	-4.722815e+000
2.200000000000001e-003	-3.981588e+002	-1.748557e+002	2.233031e+002	-4.844742e+001	7.963172e-004	-4.723597e+000
2.244999999999997e-003	-3.394730e+002	-1.531589e+002	1.863140e+002	-3.315511e+001	6.789457e-004	-4.813477e+000
2.245100000000000e-003	-3.393423e+002	-1.531103e+002	1.862320e+002	-3.312169e+001	6.786843e-004	-4.813616e+000
2.245299999999999e-003	-3.391147e+002	-1.530130e+002	1.861017e+002	-3.308868e+001	6.417180e-004	-4.813895e+000
2.245699999999996e-003	-3.388043e+002	-1.528185e+002	1.859858e+002	-3.316727e+001	5.054104e-004	-4.814449e+000
2.245999999999998e-003	-3.386722e+002	-1.526726e+002	1.859996e+002	-3.332700e+001	4.580178e-004	-4.814864e+000
2.251857142857141e-003	-3.369340e+002	-1.498192e+002	1.871148e+002	-3.729563e+001	4.494577e-004	-4.822016e+000
2.257714285714284e-003	-3.351963e+002	-1.469633e+002	1.882331e+002	-4.126979e+001	4.408900e-004	-4.828438e+000
2.263571428571426e-003	-3.334591e+002	-1.441048e+002	1.893543e+002	-4.524949e+001	4.323147e-004	-4.834131e+000
2.269428571428569e-003	-3.317224e+002	-1.412438e+002	1.904786e+002	-4.923471e+001	4.237318e-004	-4.839094e+000
2.275285714285712e-003	-3.299862e+002	-1.383804e+002	1.916058e+002	-5.322547e+001	4.151413e-004	-4.843327e+000
2.281142857142854e-003	-3.282505e+002	-1.355144e+002	1.927361e+002	-5.722176e+001	4.065432e-004	-4.846831e+000
2.286999999999997e-003	-3.265152e+002	-1.326458e+002	1.938694e+002	-6.122358e+001	3.979376e-004	-4.849605e+000
2.287100000000000e-003	-3.264856e+002	-1.325968e+002	1.938888e+002	-6.129196e+001	3.977907e-004	-4.849637e+000
2.287299999999999e-003	-3.264603e+002	-1.325327e+002	1.939276e+002	-6.139490e+001	-1.666214e+000	-4.849701e+000
2.287699999999997e-003	-3.265542e+002	-1.325490e+002	1.940052e+002	-6.145621e+001	-7.856486e+000	-4.849830e+000
2.287999999999998e-003	-3.267254e+002	-1.326620e+002	1.940634e+002	-6.140145e+001	-9.999272e+000	-4.849927e+000
2.299857142857141e-003	-3.351969e+002	-1.388226e+002	1.963744e+002	-5.755179e+001	-9.999245e+000	-4.857360e+000
2.311714285714284e-003	-3.436578e+002	-1.449679e+002	1.986899e+002	-5.372208e+001	-9.999218e+000	-4.867629e+000
2.323571428571427e-003	-3.521080e+002	-1.510979e+002	2.010101e+002	-4.991231e+001	-9.999191e+000	-4.880733e+000
2.335428571428570e-003	-3.605475e+002	-1.572125e+002	2.033350e+002	-4.612248e+001	-9.999165e+000	-4.896673e+000
2.347285714285712e-003	-3.689763e+002	-1.633119e+002	2.056644e+002	-4.235260e+001	-9.999138e+000	-4.915447e+000
2.359142857142855e-003	-3.773944e+002	-1.693959e+002	2.079985e+002	-3.860266e+001	-9.999111e+000	-4.937058e+000
2.370999999999998e-003	-3.858017e+002	-1.754645e+002	2.103372e+002	-3.487267e+001	-9.999084e+000	-4.961503e+000
2.371100000000001e-003	-3.858723e+002	-1.755154e+002	2.103569e+002	-3.484148e+001	-9.999084e+000	-4.961736e+000
2.371300000000000e-003	-3.859458e+002	-1.755833e+002	2.103625e+002	-3.477914e+001	-8.332441e+000	-4.962201e+000
2.371699999999997e-003	-3.858036e+002	-1.755746e+002	2.102291e+002	-3.465447e+001	-2.142055e+000	-4.963132e+000
2.371999999999999e-003	-3.854955e+002	-1.754672e+002	2.100282e+002	-3.456099e+001	7.709906e-004	-4.963830e+000
2.389999999999996e-003	-3.618027e+002	-1.664057e+002	1.953971e+002	-2.899142e+001	7.236053e-004	-5.001068e+000
2.390099999999999e-003	-3.616710e+002	-1.663551e+002	1.953158e+002	-2.896071e+001	7.233417e-004	-5.001249e+000
2.390299999999998e-003	-3.614751e+002	-1.662879e+002	1.951872e+002	-2.889929e+001	-1.665920e+000	-5.001612e+000
2.390699999999996e-003	-3.613725e+002	-1.662980e+002	1.950745e+002	-2.877647e+001	-7.856309e+000	-5.002336e+000
2.390999999999997e-003	-3.614971e+002	-1.664064e+002	1.950907e+002	-2.868437e+001	-9.999136e+000	-5.002880e+000
2.403428571428568e-003	-3.702079e+002	-1.726496e+002	1.975583e+002	-2.490866e+001	-9.999109e+000	-5.028850e+000
2.415857142857139e-003	-3.788866e+002	-1.788572e+002	2.000294e+002	-2.117213e+001	-9.999081e+000	-5.057586e+000
2.428285714285710e-003	-3.875333e+002	-1.850292e+002	2.025040e+002	-1.747481e+001	-9.999054e+000	-5.089088e+000
