v,T
4.02609e+03,1.00000e+00
4.02610e+03,1.00000e+00
4.02611e+03,1.00000e+00
4.02612e+03,1.00000e+00
4.02613e+03,1.00000e+00
4.02614e+03,1.00000e+00
4.02615e+03,1.00000e+00
4.02616e+03,1.00000e+00
4.02617e+03,1.00000e+00
4.02618e+03,1.00000e+00
4.02619e+03,1.00000e+00
4.02620e+03,1.00000e+00
4.02621e+03,1.00000e+00
4.02622e+03,1.00000e+00
4.02623e+03,1.00000e+00
4.02624e+03,1.00000e+00
4.02625e+03,1.00000e+00
4.02626e+03,1.00000e+00
4.02627e+03,1.00000e+00
4.02628e+03,1.00000e+00
4.02629e+03,1.00000e+00
4.02630e+03,1.00000e+00
4.02631e+03,1.00000e+00
4.02632e+03,1.00000e+00
4.02633e+03,1.00000e+00
4.02634e+03,1.00000e+00
4.02635e+03,1.00000e+00
4.02636e+03,1.00000e+00
4.02637e+03,1.00000e+00
4.02638e+03,1.00000e+00
4.02639e+03,1.00000e+00
4.02640e+03,1.00000e+00
4.02641e+03,1.00000e+00
4.02642e+03,1.00000e+00
4.02643e+03,1.00000e+00
4.02644e+03,1.00000e+00
4.02645e+03,1.00000e+00
4.02646e+03,1.00000e+00
4.02647e+03,1.00000e+00
4.02648e+03,1.00000e+00
4.02649e+03,1.00000e+00
4.02650e+03,1.00000e+00
4.02651e+03,1.00000e+00
4.02652e+03,1.00000e+00
4.02653e+03,1.00000e+00
4.02654e+03,1.00000e+00
4.02655e+03,1.00000e+00
4.02656e+03,1.00000e+00
4.02657e+03,1.00000e+00
4.02658e+03,1.00000e+00
4.02659e+03,1.00000e+00
4.02660e+03,1.00000e+00
4.02661e+03,1.00000e+00
4.02662e+03,1.00000e+00
4.02663e+03,1.00000e+00
4.02664e+03,1.00000e+00
4.02665e+03,1.00000e+00
4.02666e+03,1.00000e+00
4.02667e+03,1.00000e+00
4.02668e+03,1.00000e+00
4.02669e+03,1.00000e+00
4.02670e+03,1.00000e+00
4.02671e+03,1.00000e+00
4.02672e+03,1.00000e+00
4.02673e+03,1.00000e+00
4.02674e+03,1.00000e+00
4.02675e+03,1.00000e+00
4.02676e+03,1.00000e+00
4.02677e+03,1.00000e+00
4.02678e+03,1.00000e+00
4.02679e+03,1.00000e+00
4.02680e+03,1.00000e+00
4.02681e+03,1.00000e+00
4.02682e+03,1.00000e+00
4.02683e+03,1.00000e+00
4.02684e+03,1.00000e+00
4.02685e+03,1.00000e+00
4.02686e+03,1.00000e+00
4.02687e+03,1.00000e+00
4.02688e+03,1.00000e+00
4.02689e+03,1.00000e+00
4.02690e+03,1.00000e+00
4.02691e+03,1.00000e+00
4.02692e+03,1.00000e+00
4.02693e+03,1.00000e+00
4.02694e+03,9.99999e-01
4.02695e+03,9.99999e-01
4.02696e+03,9.99999e-01
4.02697e+03,9.99999e-01
4.02698e+03,1.00000e+00
4.02699e+03,1.00000e+00
4.02700e+03,1.00000e+00
4.02701e+03,1.00000e+00
4.02702e+03,1.00000e+00
4.02703e+03,1.00000e+00
4.02704e+03,1.00000e+00
4.02705e+03,1.00000e+00
4.02706e+03,1.00000e+00
4.02707e+03,1.00000e+00
4.02708e+03,1.00000e+00
4.02709e+03,1.00000e+00
4.02710e+03,1.00000e+00
4.02711e+03,1.00000e+00
4.02712e+03,1.00000e+00
4.02713e+03,1.00000e+00
4.02714e+03,1.00000e+00
4.02715e+03,1.00000e+00
4.02716e+03,1.00000e+00
4.02717e+03,1.00000e+00
4.02718e+03,1.00000e+00
4.02719e+03,1.00000e+00
4.02720e+03,1.00000e+00
4.02721e+03,1.00000e+00
4.02722e+03,1.00000e+00
4.02723e+03,1.00000e+00
4.02724e+03,1.00000e+00
4.02725e+03,1.00000e+00
4.02726e+03,1.00000e+00
4.02727e+03,1.00000e+00
4.02728e+03,1.00000e+00
4.02729e+03,1.00000e+00
4.02730e+03,1.00000e+00
4.02731e+03,1.00000e+00
4.02732e+03,1.00000e+00
4.02733e+03,1.00000e+00
4.02734e+03,1.00000e+00
4.02735e+03,1.00000e+00
4.02736e+03,1.00000e+00
4.02737e+03,1.00000e+00
4.02738e+03,1.00000e+00
4.02739e+03,1.00000e+00
4.02740e+03,1.00000e+00
4.02741e+03,1.00000e+00
4.02742e+03,1.00000e+00
4.02743e+03,1.00000e+00
4.02744e+03,1.00000e+00
4.02745e+03,1.00000e+00
4.02746e+03,1.00000e+00
4.02747e+03,1.00000e+00
4.02748e+03,1.00000e+00
4.02749e+03,1.00000e+00
4.02750e+03,1.00000e+00
4.02751e+03,1.00000e+00
4.02752e+03,1.00000e+00
4.02753e+03,1.00000e+00
4.02754e+03,1.00000e+00
4.02755e+03,1.00000e+00
4.02756e+03,1.00000e+00
4.02757e+03,1.00000e+00
4.02758e+03,1.00000e+00
4.02759e+03,1.00000e+00
4.02760e+03,1.00000e+00
4.02761e+03,1.00000e+00
4.02762e+03,1.00000e+00
4.02763e+03,1.00000e+00
4.02764e+03,1.00000e+00
4.02765e+03,1.00000e+00
4.02766e+03,1.00000e+00
4.02767e+03,1.00000e+00
4.02768e+03,1.00000e+00
4.02769e+03,1.00000e+00
4.02770e+03,1.00000e+00
4.02771e+03,1.00000e+00
4.02772e+03,1.00000e+00
4.02773e+03,1.00000e+00
4.02774e+03,1.00000e+00
4.02775e+03,1.00000e+00
4.02776e+03,1.00000e+00
4.02777e+03,1.00000e+00
4.02778e+03,1.00000e+00
4.02779e+03,1.00000e+00
4.02780e+03,1.00000e+00
4.02781e+03,1.00000e+00
4.02782e+03,1.00000e+00
4.02783e+03,1.00000e+00
4.02784e+03,1.00000e+00
4.02785e+03,1.00000e+00
4.02786e+03,1.00000e+00
4.02787e+03,1.00000e+00
4.02788e+03,1.00000e+00
4.02789e+03,1.00000e+00
4.02790e+03,1.00000e+00
4.02791e+03,1.00000e+00
4.02792e+03,1.00000e+00
4.02793e+03,1.00000e+00
4.02794e+03,1.00000e+00
4.02795e+03,1.00000e+00
4.02796e+03,1.00000e+00
4.02797e+03,1.00000e+00
4.02798e+03,1.00000e+00
4.02799e+03,1.00000e+00
4.02800e+03,1.00000e+00
4.02801e+03,1.00000e+00
4.02802e+03,1.00000e+00
4.02803e+03,1.00000e+00
4.02804e+03,1.00000e+00
4.02805e+03,1.00000e+00
4.02806e+03,1.00000e+00
4.02807e+03,1.00000e+00
4.02808e+03,1.00000e+00
4.02809e+03,1.00000e+00
4.02810e+03,1.00000e+00
4.02811e+03,1.00000e+00
4.02812e+03,1.00000e+00
4.02813e+03,1.00000e+00
4.02814e+03,1.00000e+00
4.02815e+03,1.00000e+00
4.02816e+03,1.00000e+00
4.02817e+03,1.00000e+00
4.02818e+03,1.00000e+00
4.02819e+03,1.00000e+00
4.02820e+03,1.00000e+00
4.02821e+03,1.00000e+00
4.02822e+03,1.00000e+00
4.02823e+03,1.00000e+00
4.02824e+03,1.00000e+00
4.02825e+03,1.00000e+00
4.02826e+03,1.00000e+00
4.02827e+03,1.00000e+00
4.02828e+03,1.00000e+00
4.02829e+03,1.00000e+00
4.02830e+03,1.00000e+00
4.02831e+03,1.00000e+00
4.02832e+03,1.00000e+00
4.02833e+03,1.00000e+00
4.02834e+03,1.00000e+00
4.02835e+03,1.00000e+00
4.02836e+03,1.00000e+00
4.02837e+03,1.00000e+00
4.02838e+03,1.00000e+00
4.02839e+03,1.00000e+00
4.02840e+03,1.00000e+00
4.02841e+03,1.00000e+00
4.02842e+03,1.00000e+00
4.02843e+03,1.00000e+00
4.02844e+03,1.00000e+00
4.02845e+03,1.00000e+00
4.02846e+03,1.00000e+00
4.02847e+03,1.00000e+00
4.02848e+03,1.00000e+00
4.02849e+03,1.00000e+00
4.02850e+03,1.00000e+00
4.02851e+03,1.00000e+00
4.02852e+03,1.00000e+00
4.02853e+03,1.00000e+00
4.02854e+03,1.00000e+00
4.02855e+03,1.00000e+00
4.02856e+03,1.00000e+00
4.02857e+03,1.00000e+00
4.02858e+03,1.00000e+00
4.02859e+03,1.00000e+00
4.02860e+03,1.00000e+00
4.02861e+03,1.00000e+00
4.02862e+03,1.00000e+00
4.02863e+03,1.00000e+00
4.02864e+03,1.00000e+00
4.02865e+03,9.99999e-01
4.02866e+03,9.99999e-01
4.02867e+03,9.99998e-01
4.02868e+03,9.99997e-01
4.02869e+03,9.99998e-01
4.02870e+03,9.99999e-01
4.02871e+03,9.99999e-01
4.02872e+03,9.99999e-01
4.02873e+03,1.00000e+00
4.02874e+03,1.00000e+00
4.02875e+03,1.00000e+00
4.02876e+03,1.00000e+00
4.02877e+03,1.00000e+00
4.02878e+03,1.00000e+00
4.02879e+03,1.00000e+00
4.02880e+03,1.00000e+00
4.02881e+03,1.00000e+00
4.02882e+03,1.00000e+00
4.02883e+03,1.00000e+00
4.02884e+03,1.00000e+00
4.02885e+03,1.00000e+00
4.02886e+03,1.00000e+00
4.02887e+03,1.00000e+00
4.02888e+03,1.00000e+00
4.02889e+03,1.00000e+00
4.02890e+03,1.00000e+00
4.02891e+03,1.00000e+00
4.02892e+03,1.00000e+00
4.02893e+03,1.00000e+00
4.02894e+03,1.00000e+00
4.02895e+03,1.00000e+00
4.02896e+03,1.00000e+00
4.02897e+03,1.00000e+00
4.02898e+03,1.00000e+00
4.02899e+03,1.00000e+00
4.02900e+03,1.00000e+00
4.02901e+03,1.00000e+00
4.02902e+03,1.00000e+00
4.02903e+03,1.00000e+00
4.02904e+03,1.00000e+00
4.02905e+03,1.00000e+00
4.02906e+03,1.00000e+00
4.02907e+03,1.00000e+00
4.02908e+03,1.00000e+00
4.02909e+03,1.00000e+00
4.02910e+03,1.00000e+00
4.02911e+03,1.00000e+00
4.02912e+03,1.00000e+00
4.02913e+03,1.00000e+00
4.02914e+03,1.00000e+00
4.02915e+03,1.00000e+00
4.02916e+03,1.00000e+00
4.02917e+03,1.00000e+00
4.02918e+03,1.00000e+00
4.02919e+03,1.00000e+00
4.02920e+03,1.00000e+00
4.02921e+03,1.00000e+00
4.02922e+03,1.00000e+00
4.02923e+03,1.00000e+00
4.02924e+03,1.00000e+00
4.02925e+03,1.00000e+00
4.02926e+03,1.00000e+00
4.02927e+03,1.00000e+00
4.02928e+03,1.00000e+00
4.02929e+03,1.00000e+00
4.02930e+03,1.00000e+00
4.02931e+03,1.00000e+00
4.02932e+03,1.00000e+00
4.02933e+03,1.00000e+00
4.02934e+03,1.00000e+00
4.02935e+03,1.00000e+00
4.02936e+03,1.00000e+00
4.02937e+03,1.00000e+00
4.02938e+03,1.00000e+00
4.02939e+03,1.00000e+00
4.02940e+03,1.00000e+00
4.02941e+03,1.00000e+00
4.02942e+03,1.00000e+00
4.02943e+03,1.00000e+00
4.02944e+03,1.00000e+00
4.02945e+03,1.00000e+00
4.02946e+03,1.00000e+00
4.02947e+03,1.00000e+00
4.02948e+03,1.00000e+00
4.02949e+03,1.00000e+00
4.02950e+03,1.00000e+00
4.02951e+03,1.00000e+00
4.02952e+03,1.00000e+00
4.02953e+03,1.00000e+00
4.02954e+03,1.00000e+00
4.02955e+03,1.00000e+00
4.02956e+03,1.00000e+00
4.02957e+03,1.00000e+00
4.02958e+03,1.00000e+00
4.02959e+03,1.00000e+00
4.02960e+03,1.00000e+00
4.02961e+03,1.00000e+00
4.02962e+03,1.00000e+00
4.02963e+03,1.00000e+00
4.02964e+03,9.99999e-01
4.02965e+03,9.99999e-01
4.02966e+03,9.99999e-01
4.02967e+03,9.99999e-01
4.02968e+03,9.99998e-01
4.02969e+03,9.99998e-01
4.02970e+03,9.99996e-01
4.02971e+03,9.99995e-01
4.02972e+03,9.99992e-01
4.02973e+03,9.99991e-01
4.02974e+03,9.99993e-01
4.02975e+03,9.99995e-01
4.02976e+03,9.99997e-01
4.02977e+03,9.99998e-01
4.02978e+03,9.99998e-01
4.02979e+03,9.99999e-01
4.02980e+03,9.99999e-01
4.02981e+03,9.99999e-01
4.02982e+03,9.99999e-01
4.02983e+03,1.00000e+00
4.02984e+03,1.00000e+00
4.02985e+03,1.00000e+00
4.02986e+03,1.00000e+00
4.02987e+03,1.00000e+00
4.02988e+03,1.00000e+00
4.02989e+03,1.00000e+00
4.02990e+03,1.00000e+00
4.02991e+03,1.00000e+00
4.02992e+03,1.00000e+00
4.02993e+03,1.00000e+00
4.02994e+03,1.00000e+00
4.02995e+03,1.00000e+00
4.02996e+03,1.00000e+00
4.02997e+03,1.00000e+00
4.02998e+03,1.00000e+00
4.02999e+03,1.00000e+00
4.03000e+03,1.00000e+00
4.03001e+03,1.00000e+00
4.03002e+03,1.00000e+00
4.03003e+03,1.00000e+00
4.03004e+03,1.00000e+00
4.03005e+03,1.00000e+00
4.03006e+03,1.00000e+00
4.03007e+03,1.00000e+00
4.03008e+03,1.00000e+00
4.03009e+03,1.00000e+00
4.03010e+03,1.00000e+00
4.03011e+03,1.00000e+00
4.03012e+03,1.00000e+00
4.03013e+03,1.00000e+00
4.03014e+03,1.00000e+00
4.03015e+03,1.00000e+00
4.03016e+03,1.00000e+00
4.03017e+03,1.00000e+00
4.03018e+03,1.00000e+00
4.03019e+03,1.00000e+00
4.03020e+03,1.00000e+00
4.03021e+03,1.00000e+00
4.03022e+03,1.00000e+00
4.03023e+03,1.00000e+00
4.03024e+03,1.00000e+00
4.03025e+03,1.00000e+00
4.03026e+03,1.00000e+00
4.03027e+03,1.00000e+00
4.03028e+03,1.00000e+00
4.03029e+03,1.00000e+00
4.03030e+03,1.00000e+00
4.03031e+03,1.00000e+00
4.03032e+03,1.00000e+00
4.03033e+03,1.00000e+00
4.03034e+03,1.00000e+00
4.03035e+03,1.00000e+00
4.03036e+03,1.00000e+00
4.03037e+03,1.00000e+00
4.03038e+03,1.00000e+00
4.03039e+03,1.00000e+00
4.03040e+03,1.00000e+00
4.03041e+03,1.00000e+00
4.03042e+03,1.00000e+00
4.03043e+03,1.00000e+00
4.03044e+03,1.00000e+00
4.03045e+03,1.00000e+00
4.03046e+03,1.00000e+00
4.03047e+03,1.00000e+00
4.03048e+03,1.00000e+00
4.03049e+03,1.00000e+00
4.03050e+03,1.00000e+00
4.03051e+03,1.00000e+00
4.03052e+03,1.00000e+00
4.03053e+03,1.00000e+00
4.03054e+03,1.00000e+00
4.03055e+03,1.00000e+00
4.03056e+03,1.00000e+00
4.03057e+03,1.00000e+00
4.03058e+03,1.00000e+00
4.03059e+03,1.00000e+00
4.03060e+03,1.00000e+00
4.03061e+03,1.00000e+00
4.03062e+03,1.00000e+00
4.03063e+03,1.00000e+00
4.03064e+03,1.00000e+00
4.03065e+03,1.00000e+00
4.03066e+03,1.00000e+00
4.03067e+03,1.00000e+00
4.03068e+03,1.00000e+00
4.03069e+03,1.00000e+00
4.03070e+03,1.00000e+00
4.03071e+03,1.00000e+00
4.03072e+03,1.00000e+00
4.03073e+03,1.00000e+00
4.03074e+03,1.00000e+00
4.03075e+03,1.00000e+00
4.03076e+03,1.00000e+00
4.03077e+03,1.00000e+00
4.03078e+03,1.00000e+00
4.03079e+03,1.00000e+00
4.03080e+03,1.00000e+00
4.03081e+03,1.00000e+00
4.03082e+03,1.00000e+00
4.03083e+03,1.00000e+00
4.03084e+03,1.00000e+00
4.03085e+03,1.00000e+00
4.03086e+03,1.00000e+00
4.03087e+03,1.00000e+00
4.03088e+03,1.00000e+00
4.03089e+03,1.00000e+00
4.03090e+03,1.00000e+00
4.03091e+03,1.00000e+00
4.03092e+03,1.00000e+00
4.03093e+03,1.00000e+00
4.03094e+03,1.00000e+00
4.03095e+03,1.00000e+00
4.03096e+03,1.00000e+00
4.03097e+03,1.00000e+00
4.03098e+03,1.00000e+00
4.03099e+03,1.00000e+00
4.03100e+03,1.00000e+00
4.03101e+03,1.00000e+00
4.03102e+03,1.00000e+00
4.03103e+03,1.00000e+00
4.03104e+03,1.00000e+00
4.03105e+03,1.00000e+00
4.03106e+03,1.00000e+00
4.03107e+03,1.00000e+00
4.03108e+03,1.00000e+00
4.03109e+03,1.00000e+00
4.03110e+03,1.00000e+00
4.03111e+03,1.00000e+00
4.03112e+03,1.00000e+00
4.03113e+03,1.00000e+00
4.03114e+03,1.00000e+00
4.03115e+03,1.00000e+00
4.03116e+03,1.00000e+00
4.03117e+03,1.00000e+00
4.03118e+03,1.00000e+00
4.03119e+03,1.00000e+00
4.03120e+03,1.00000e+00
4.03121e+03,1.00000e+00
4.03122e+03,1.00000e+00
4.03123e+03,1.00000e+00
4.03124e+03,1.00000e+00
4.03125e+03,1.00000e+00
4.03126e+03,1.00000e+00
4.03127e+03,1.00000e+00
4.03128e+03,1.00000e+00
4.03129e+03,1.00000e+00
4.03130e+03,1.00000e+00
4.03131e+03,1.00000e+00
4.03132e+03,1.00000e+00
4.03133e+03,1.00000e+00
4.03134e+03,1.00000e+00
4.03135e+03,1.00000e+00
4.03136e+03,1.00000e+00
4.03137e+03,1.00000e+00
4.03138e+03,1.00000e+00
4.03139e+03,1.00000e+00
4.03140e+03,1.00000e+00
4.03141e+03,1.00000e+00
4.03142e+03,1.00000e+00
4.03143e+03,1.00000e+00
4.03144e+03,1.00000e+00
4.03145e+03,1.00000e+00
4.03146e+03,1.00000e+00
4.03147e+03,1.00000e+00
4.03148e+03,1.00000e+00
4.03149e+03,1.00000e+00
4.03150e+03,1.00000e+00
4.03151e+03,1.00000e+00
4.03152e+03,1.00000e+00
4.03153e+03,1.00000e+00
4.03154e+03,1.00000e+00
4.03155e+03,1.00000e+00
4.03156e+03,1.00000e+00
4.03157e+03,1.00000e+00
4.03158e+03,1.00000e+00
4.03159e+03,1.00000e+00
4.03160e+03,1.00000e+00
4.03161e+03,1.00000e+00
4.03162e+03,1.00000e+00
4.03163e+03,1.00000e+00
4.03164e+03,1.00000e+00
4.03165e+03,1.00000e+00
4.03166e+03,1.00000e+00
4.03167e+03,1.00000e+00
4.03168e+03,1.00000e+00
4.03169e+03,1.00000e+00
4.03170e+03,1.00000e+00
4.03171e+03,1.00000e+00
4.03172e+03,1.00000e+00
4.03173e+03,1.00000e+00
4.03174e+03,1.00000e+00
4.03175e+03,1.00000e+00
4.03176e+03,1.00000e+00
4.03177e+03,1.00000e+00
4.03178e+03,1.00000e+00
4.03179e+03,1.00000e+00
4.03180e+03,1.00000e+00
4.03181e+03,1.00000e+00
4.03182e+03,1.00000e+00
4.03183e+03,1.00000e+00
4.03184e+03,1.00000e+00
4.03185e+03,1.00000e+00
4.03186e+03,1.00000e+00
4.03187e+03,1.00000e+00
4.03188e+03,1.00000e+00
4.03189e+03,1.00000e+00
4.03190e+03,1.00000e+00
4.03191e+03,1.00000e+00
4.03192e+03,1.00000e+00
4.03193e+03,1.00000e+00
4.03194e+03,1.00000e+00
4.03195e+03,1.00000e+00
4.03196e+03,1.00000e+00
4.03197e+03,1.00000e+00
4.03198e+03,1.00000e+00
4.03199e+03,1.00000e+00
4.03200e+03,1.00000e+00
4.03201e+03,1.00000e+00
4.03202e+03,1.00000e+00
4.03203e+03,1.00000e+00
4.03204e+03,1.00000e+00
4.03205e+03,1.00000e+00
4.03206e+03,1.00000e+00
4.03207e+03,1.00000e+00
4.03208e+03,1.00000e+00
4.03209e+03,1.00000e+00
4.03210e+03,1.00000e+00
4.03211e+03,1.00000e+00
4.03212e+03,1.00000e+00
4.03213e+03,1.00000e+00
4.03214e+03,1.00000e+00
4.03215e+03,1.00000e+00
4.03216e+03,1.00000e+00
4.03217e+03,1.00000e+00
4.03218e+03,1.00000e+00
4.03219e+03,1.00000e+00
4.03220e+03,1.00000e+00
4.03221e+03,1.00000e+00
4.03222e+03,1.00000e+00
4.03223e+03,1.00000e+00
4.03224e+03,1.00000e+00
4.03225e+03,1.00000e+00
4.03226e+03,1.00000e+00
4.03227e+03,1.00000e+00
4.03228e+03,1.00000e+00
4.03229e+03,1.00000e+00
4.03230e+03,1.00000e+00
4.03231e+03,1.00000e+00
4.03232e+03,1.00000e+00
4.03233e+03,1.00000e+00
4.03234e+03,1.00000e+00
4.03235e+03,1.00000e+00
4.03236e+03,9.99999e-01
4.03237e+03,9.99999e-01
4.03238e+03,9.99998e-01
4.03239e+03,9.99998e-01
4.03240e+03,9.99999e-01
4.03241e+03,9.99999e-01
4.03242e+03,1.00000e+00
4.03243e+03,1.00000e+00
4.03244e+03,1.00000e+00
4.03245e+03,1.00000e+00
4.03246e+03,1.00000e+00
4.03247e+03,1.00000e+00
4.03248e+03,1.00000e+00
4.03249e+03,1.00000e+00
4.03250e+03,1.00000e+00
4.03251e+03,1.00000e+00
4.03252e+03,1.00000e+00
4.03253e+03,1.00000e+00
4.03254e+03,1.00000e+00
4.03255e+03,1.00000e+00
4.03256e+03,1.00000e+00
4.03257e+03,1.00000e+00
4.03258e+03,1.00000e+00
4.03259e+03,1.00000e+00
4.03260e+03,1.00000e+00
4.03261e+03,1.00000e+00
4.03262e+03,1.00000e+00
4.03263e+03,1.00000e+00
4.03264e+03,1.00000e+00
4.03265e+03,1.00000e+00
4.03266e+03,1.00000e+00
4.03267e+03,1.00000e+00
4.03268e+03,1.00000e+00
4.03269e+03,1.00000e+00
4.03270e+03,1.00000e+00
4.03271e+03,1.00000e+00
4.03272e+03,1.00000e+00
4.03273e+03,1.00000e+00
4.03274e+03,1.00000e+00
4.03275e+03,1.00000e+00
4.03276e+03,1.00000e+00
4.03277e+03,1.00000e+00
4.03278e+03,1.00000e+00
4.03279e+03,1.00000e+00
4.03280e+03,1.00000e+00
4.03281e+03,1.00000e+00
4.03282e+03,1.00000e+00
4.03283e+03,1.00000e+00
4.03284e+03,1.00000e+00
4.03285e+03,1.00000e+00
4.03286e+03,1.00000e+00
4.03287e+03,1.00000e+00
4.03288e+03,1.00000e+00
4.03289e+03,1.00000e+00
4.03290e+03,1.00000e+00
4.03291e+03,1.00000e+00
4.03292e+03,1.00000e+00
4.03293e+03,1.00000e+00
4.03294e+03,1.00000e+00
4.03295e+03,1.00000e+00
4.03296e+03,1.00000e+00
4.03297e+03,1.00000e+00
4.03298e+03,1.00000e+00
4.03299e+03,1.00000e+00
4.03300e+03,1.00000e+00
4.03301e+03,1.00000e+00
4.03302e+03,1.00000e+00
4.03303e+03,1.00000e+00
4.03304e+03,1.00000e+00
4.03305e+03,1.00000e+00
4.03306e+03,1.00000e+00
4.03307e+03,1.00000e+00
4.03308e+03,1.00000e+00
4.03309e+03,1.00000e+00
4.03310e+03,1.00000e+00
4.03311e+03,1.00000e+00
4.03312e+03,1.00000e+00
4.03313e+03,1.00000e+00
4.03314e+03,1.00000e+00
4.03315e+03,1.00000e+00
4.03316e+03,1.00000e+00
4.03317e+03,1.00000e+00
4.03318e+03,1.00000e+00
4.03319e+03,1.00000e+00
4.03320e+03,1.00000e+00
4.03321e+03,1.00000e+00
4.03322e+03,1.00000e+00
4.03323e+03,1.00000e+00
4.03324e+03,1.00000e+00
4.03325e+03,1.00000e+00
4.03326e+03,1.00000e+00
4.03327e+03,1.00000e+00
4.03328e+03,1.00000e+00
4.03329e+03,1.00000e+00
4.03330e+03,1.00000e+00
4.03331e+03,1.00000e+00
4.03332e+03,1.00000e+00
4.03333e+03,1.00000e+00
4.03334e+03,1.00000e+00
4.03335e+03,1.00000e+00
4.03336e+03,1.00000e+00
4.03337e+03,1.00000e+00
4.03338e+03,1.00000e+00
4.03339e+03,1.00000e+00
4.03340e+03,1.00000e+00
4.03341e+03,1.00000e+00
4.03342e+03,1.00000e+00
4.03343e+03,1.00000e+00
4.03344e+03,1.00000e+00
4.03345e+03,1.00000e+00
4.03346e+03,1.00000e+00
4.03347e+03,1.00000e+00
4.03348e+03,1.00000e+00
4.03349e+03,1.00000e+00
4.03350e+03,1.00000e+00
4.03351e+03,1.00000e+00
4.03352e+03,1.00000e+00
4.03353e+03,1.00000e+00
4.03354e+03,1.00000e+00
4.03355e+03,1.00000e+00
4.03356e+03,1.00000e+00
4.03357e+03,1.00000e+00
4.03358e+03,1.00000e+00
4.03359e+03,1.00000e+00
4.03360e+03,1.00000e+00
4.03361e+03,9.99999e-01
4.03362e+03,9.99999e-01
4.03363e+03,9.99999e-01
4.03364e+03,9.99999e-01
4.03365e+03,9.99998e-01
4.03366e+03,9.99998e-01
4.03367e+03,9.99997e-01
4.03368e+03,9.99995e-01
4.03369e+03,9.99993e-01
4.03370e+03,9.99991e-01
4.03371e+03,9.99992e-01
4.03372e+03,9.99994e-01
4.03373e+03,9.99996e-01
4.03374e+03,9.99997e-01
4.03375e+03,9.99998e-01
4.03376e+03,9.99999e-01
4.03377e+03,9.99999e-01
4.03378e+03,9.99999e-01
4.03379e+03,9.99999e-01
4.03380e+03,9.99999e-01
4.03381e+03,1.00000e+00
4.03382e+03,1.00000e+00
4.03383e+03,1.00000e+00
4.03384e+03,1.00000e+00
4.03385e+03,1.00000e+00
4.03386e+03,1.00000e+00
4.03387e+03,1.00000e+00
4.03388e+03,1.00000e+00
4.03389e+03,1.00000e+00
4.03390e+03,1.00000e+00
4.03391e+03,1.00000e+00
4.03392e+03,1.00000e+00
4.03393e+03,1.00000e+00
4.03394e+03,1.00000e+00
4.03395e+03,1.00000e+00
4.03396e+03,1.00000e+00
4.03397e+03,1.00000e+00
4.03398e+03,1.00000e+00
4.03399e+03,1.00000e+00
4.03400e+03,1.00000e+00
4.03401e+03,1.00000e+00
4.03402e+03,1.00000e+00
4.03403e+03,1.00000e+00
4.03404e+03,1.00000e+00
4.03405e+03,1.00000e+00
4.03406e+03,1.00000e+00
4.03407e+03,1.00000e+00
4.03408e+03,1.00000e+00
4.03409e+03,1.00000e+00
4.03410e+03,1.00000e+00
4.03411e+03,1.00000e+00
4.03412e+03,1.00000e+00
4.03413e+03,1.00000e+00
4.03414e+03,1.00000e+00
4.03415e+03,9.99999e-01
4.03416e+03,9.99999e-01
4.03417e+03,9.99998e-01
4.03418e+03,9.99997e-01
4.03419e+03,9.99995e-01
4.03420e+03,9.99995e-01
4.03421e+03,9.99996e-01
4.03422e+03,9.99998e-01
4.03423e+03,9.99999e-01
4.03424e+03,9.99999e-01
4.03425e+03,9.99999e-01
4.03426e+03,1.00000e+00
4.03427e+03,1.00000e+00
4.03428e+03,1.00000e+00
4.03429e+03,1.00000e+00
4.03430e+03,1.00000e+00
4.03431e+03,1.00000e+00
4.03432e+03,1.00000e+00
4.03433e+03,1.00000e+00
4.03434e+03,1.00000e+00
4.03435e+03,1.00000e+00
4.03436e+03,1.00000e+00
4.03437e+03,1.00000e+00
4.03438e+03,1.00000e+00
4.03439e+03,1.00000e+00
4.03440e+03,1.00000e+00
4.03441e+03,1.00000e+00
4.03442e+03,1.00000e+00
4.03443e+03,1.00000e+00
4.03444e+03,1.00000e+00
4.03445e+03,1.00000e+00
4.03446e+03,1.00000e+00
4.03447e+03,1.00000e+00
4.03448e+03,1.00000e+00
4.03449e+03,1.00000e+00
4.03450e+03,1.00000e+00
4.03451e+03,1.00000e+00
4.03452e+03,1.00000e+00
4.03453e+03,1.00000e+00
4.03454e+03,1.00000e+00
4.03455e+03,1.00000e+00
4.03456e+03,1.00000e+00
4.03457e+03,1.00000e+00
4.03458e+03,1.00000e+00
4.03459e+03,1.00000e+00
4.03460e+03,1.00000e+00
4.03461e+03,1.00000e+00
4.03462e+03,1.00000e+00
4.03463e+03,1.00000e+00
4.03464e+03,1.00000e+00
4.03465e+03,1.00000e+00
4.03466e+03,1.00000e+00
4.03467e+03,1.00000e+00
4.03468e+03,1.00000e+00
4.03469e+03,1.00000e+00
4.03470e+03,1.00000e+00
4.03471e+03,1.00000e+00
4.03472e+03,1.00000e+00
4.03473e+03,1.00000e+00
4.03474e+03,1.00000e+00
4.03475e+03,1.00000e+00
4.03476e+03,1.00000e+00
4.03477e+03,1.00000e+00
4.03478e+03,1.00000e+00
4.03479e+03,1.00000e+00
4.03480e+03,1.00000e+00
4.03481e+03,1.00000e+00
4.03482e+03,1.00000e+00
